file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft 15 full code fidelity,0.04559114780250894,1,0.3490173016974103,0.37673216372443347,0.43239347672188105,0.8019028116890875,0.994093718334773,210,54,838,428,107,321,146.15789473684268,106.84210526315789,39.315789473684276,41.91143799196519
qft 16 full code fidelity,0.029124866180755275,1,0.30028896908517405,0.32582256083374433,0.3834755866308949,0.7762572804178176,0.9936517990648006,240,58,958,460,115,345,157.1052631578954,114.84210526315789,42.26315789473695,41.91378004511579
qft 17 full code fidelity,0.01805071076990575,1,0.2557867022842223,0.27898523736235625,0.33738068325533227,0.7497472962000307,0.9932098797948282,272,62,1086,492,123,369,168.0526315789481,122.84210526315789,45.21052631578962,41.915817440946
qft 18 full code fidelity,0.01085350471122818,1,0.21570623976979011,0.23650096147234326,0.29446020638879405,0.7225164977399319,0.9927679605248558,306,66,1222,524,131,393,179.00000000000082,130.8421052631579,48.157894736842294,41.917605994537396
qft 19 full code fidelity,0.006331248720200515,1,0.18009166573181268,0.19848889581374413,0.25495111561414646,0.6947085236098133,0.9923260412548836,342,70,1366,556,139,417,189.94736842105354,138.8421052631579,51.10526315789497,41.9191886714564
qft 20 full code fidelity,0.0035830328631446624,1,0.1488574871309632,0.1649267641837768,0.2189833660018417,0.6664657607731744,0.9918841219849112,380,74,1518,588,147,441,200.89473684210625,146.8421052631579,54.05263157894764,41.92059908422096
qft 21 full code fidelity,0.001967218502433106,1,0.12181307688414098,0.13567432772852994,0.18659037743833065,0.6379281484651618,0.9914422027149388,420,78,1678,620,155,465,211.84210526315897,154.8421052631579,57.00000000000031,41.92186390599047
qft 22 full code fidelity,0.0010478355979049254,1,0.09868776295209036,0.1104983608640051,0.15772163306933143,0.6092320511968116,0.9910002834449664,462,82,1846,652,163,489,222.78947368421169,162.8421052631579,59.947368421052985,41.92300457347585
qft 23 full code fidelity,0.000541465484079109,1,0.07915509187866449,0.08909751893838488,0.1322565509990739,0.580509213129596,0.990558364174994,506,86,2022,684,171,513,233.7368421052644,170.8421052631579,62.89473684210566,41.9240385118398
qft 24 full code fidelity,0.0002714462362572241,1,0.0628551072319092,0.07112577357411168,0.11001883111517294,0.551885804385419,0.9901164449050216,552,90,2206,716,179,537,244.68421052631712,178.8421052631579,65.84210526315834,41.9249800311321
qft 25 full code fidelity,0.00013201723136478124,1,0.049413822110038565,0.05621342054619543,0.09079057485369968,0.523481568053018,0.9896745256350492,600,94,2398,748,187,561,255.63157894736983,186.8421052631579,68.78947368421103,41.925840992623996
qft 26 full code fidelity,6.22887324421075e-05,1,0.03845939824099911,0.04398500440138737,0.07432559783167365,0.49540907476450635,0.9892326063650769,650,98,2598,780,195,585,266.57894736842235,194.8421052631579,71.73684210526372,41.92663131112169
qft 27 full code fidelity,2.8511414498535276e-05,1,0.029634846598205214,0.034073824669237286,0.06036149145650879,0.46777308978571325,0.9887906870951045,702,102,2806,812,203,609,277.52631578947484,202.8421052631579,74.6842105263164,41.92735933850626
qft 28 full code fidelity,1.266067176057441e-05,1,0.02260731802731656,0.026132968585455146,0.04863012869834711,0.44067005563058426,0.9883487678251321,756,106,3022,844,211,633,288.4736842105273,210.8421052631579,77.63157894736909,41.9280321600228
qft 29 full code fidelity,5.454083235211435e-06,1,0.01707424722777896,0.0198430408231548,0.038866441665141555,0.414187691311138,0.9879068485551598,812,110,3246,876,219,657,299.4210526315798,218.8421052631579,80.57894736842178,41.92865582562946
qft 30 full code fidelity,2.2793557162752667e-06,1,0.012766746905164973,0.014916925569894404,0.030815417064261386,0.38840470750593625,0.9874649292851874,870,114,3478,908,227,681,310.3684210526323,226.8421052631579,83.52631578947447,41.929235532426844
qft 31 full code fidelity,9.241151409706955e-07,1,0.009450724290688864,0.011102020811130906,0.024237355015339197,0.3633906352041526,0.987023010015215,930,118,3718,940,235,705,321.3157894736848,234.8421052631579,86.47368421052715,41.929775769825255
qft 32 full code fidelity,3.6346449735373007e-07,1,0.0069262170922646735,0.008180434447901015,0.018911514247095886,0.3392057637876932,0.9865810907452426,992,122,3966,972,243,729,332.2631578947373,242.8421052631579,89.42105263157984,41.93028043603694
qft 33 full code fidelity,1.3868137151298334e-07,1,0.005025430456791578,0.005967635902294668,0.014638321796742746,0.3159011830749288,0.9861391714752703,1056,126,4222,1004,251,753,343.21052631578976,250.8421052631579,92.36842105263253,41.9307529322909
qft 34 full code fidelity,5.133254159949032e-08,1,0.0036099118471168983,0.0043100259473154105,0.011240358989536752,0.29351892258602463,0.9856972522052979,1122,130,4486,1036,259,777,354.15789473684225,258.8421052631579,95.31578947368521,41.931196239587095
qft 35 full code fidelity,1.843249802327834e-08,1,0.0025672377333703605,0.0030818327697636444,0.00856235005655399,0.2720921802165682,0.9852553329353255,1190,134,4758,1068,267,801,365.10526315789474,266.8421052631579,98.2631578947379,41.93161298165206
qft 36 full code fidelity,6.420822854187868e-09,1,0.0018075142906314782,0.0021816740719853445,0.006470378440561747,0.25164563163298886,0.9848134136653531,1260,138,5038,1100,275,825,376.0526315789472,274.8421052631579,101.21052631579059,41.932005476905964
qft 37 full code fidelity,2.1697540848585875e-09,1,0.0012599216922462527,0.001529052120076984,0.004850542247539547,0.23219581103515635,0.9843714943953807,1332,142,5326,1132,283,849,386.9999999999997,282.8421052631579,104.15789473684328,41.932375781615484
qft 38 full code fidelity,7.112821996594754e-10,1,0.0008694638471734857,0.0010609778705061867,0.003607238075822969,0.21375155346872515,0.9839295751254084,1406,146,5622,1164,291,873,397.9473684210522,290.8421052631579,107.10526315789596,41.932725725928606
qft 39 full code fidelity,2.2619511673894358e-10,1,0.0005940262887104569,0.0007288564131460777,0.0026612350037403193,0.19631448860801853,0.983487655855436,1482,150,5926,1196,299,897,408.8947368421047,298.8421052631579,110.05263157894865,41.93305694412463
qft 40 full code fidelity,6.978026631486211e-11,1,0.0004017963279080584,0.0004957117927726742,0.0019476708019254892,0.179879575861177,0.9830457365854637,1560,154,6238,1228,307,921,419.8421052631572,306.8421052631579,113.00000000000134,41.93337090013455
qft 41 full code fidelity,2.088278333610699e-11,1,0.00026906203525670747,0.0003337860171417196,0.0014140728566247648,0.16443567076100063,0.9826038173154913,1640,158,6558,1260,315,945,430.78947368420967,314.8421052631579,115.94736842105402,41.93366890917253
qft 42 full code fidelity,6.06245807832934e-12,1,0.00017837954184635497,0.00022251466845776976,0.001018478637432198,0.1499661128823416,0.9821618980455189,1722,162,6886,1292,323,969,441.73684210526216,322.8421052631579,118.89473684210671,41.933952156152905
qft 43 full code fidelity,1.7073083271371948e-12,1,0.00011708030005530386,0.0001468590684486889,0.000727706020629717,0.13644932595250078,0.9817199787755465,1806,166,7222,1324,331,993,452.68421052631464,330.8421052631579,121.8421052631594,41.934221711436344
qft 44 full code fidelity,4.664190129898518e-13,1,7.607969640955469e-05,9.596094365866827e-05,0.0005158030641829673,0.1238594213753982,0.9812780595055741,1892,170,7566,1356,339,1017,463.63157894736713,338.8421052631579,124.78947368421208,41.93447854434652
qft 45 full code fidelity,1.2360608098529769e-13,1,4.894404698322984e-05,6.207830759629702e-05,0.0003626901602134084,0.11216679705252111,0.9808361402356017,1980,174,7918,1388,347,1041,474.5789473684196,346.8421052631579,127.73684210526477,41.93472353481704
qft 46 full code fidelity,3.177612643626686e-14,1,3.1172895498583746e-05,3.975912740609186e-05,0.00025299476493572466,0.10133872413231786,0.9803942209656294,2070,178,8278,1420,355,1065,485.5263157894721,354.8421052631579,130.6842105263175,41.93495748346353
qft 47 full code fidelity,7.92424355905827e-15,1,1.9656245706305155e-05,2.5210730952444772e-05,0.00017506978638955496,0.0913399151331539,0.9799523016956571,2162,182,8646,1452,363,1089,496.4736842105246,362.8421052631579,133.6315789473702,41.93518112032395
qft 48 full code fidelity,1.9169404866455665e-15,1,1.2270723280461195e-05,1.5826527925645854e-05,0.00012018071260555885,0.08213306774190438,0.9795103824256847,2256,186,9022,1484,371,1113,507.4210526315771,370.8421052631579,136.57894736842292,41.93539511246802
qft 49 full code fidelity,4.498333017370781e-16,1,7.583783282980867e-06,9.83642934050742e-06,8.184313442024312e-05,0.07367937947030749,0.9790684631557123,2352,190,9406,1516,379,1137,518.3684210526292,378.8421052631579,139.52631578947563,41.93560007064295
qft 50 full code fidelity,1.0239645853630421e-16,1,4.640318890515293e-06,6.052585347905994e-06,5.529089731770165e-05,0.0659390292351907,0.9786265438857399,2450,194,9798,1548,387,1161,529.315789473681,386.8421052631579,142.47368421052835,41.935796555094875
