file_name,index,movement_time_ratio
qft 50,30,0.8258316221993317
qft 50,31,0.8259264789583312
qft 50,32,0.8254524129471996
qft 50,33,0.8260213575107278
qft 50,34,0.8260213575107278
qft 50,35,0.8263061240034342
qft 50,36,0.8264960774366935
qft 50,37,0.8255471826076549
qft 50,38,0.8262111800257628
qft 50,39,0.8261162578640334
qft 50,40,0.8261162578640334
qft 50,41,0.8260213575107278
qft 50,42,0.8255471826076549
qft 50,43,0.8260213575107278
qft 50,44,0.8263061240034342
qft 50,45,0.8263061240034342
qft 50,46,0.8264960774366935
qft 50,47,0.8279235167650243
qft 50,48,0.8277329067046114
qft 50,49,0.827637634583254
qft 31,0,0.8200157853498907
qft 31,1,0.8205267952836225
qft 31,2,0.8200157853498907
qft 31,3,0.8228342437002982
qft 31,4,0.8241217759553263
qft 31,5,0.8223203565472531
qft 31,6,0.8233487735350842
qft 31,7,0.8225772198638397
qft 31,8,0.823606279835008
qft 31,9,0.823348773535084
qft 31,10,0.8218071108725719
qft 31,11,0.822834243700298
qft 31,12,0.8223203565472528
qft 31,13,0.8207825391597998
qft 31,14,0.822834243700298
qft 31,15,0.8233487735350836
qft 31,16,0.8233487735350836
qft 31,17,0.8228342437002978
qft 31,18,0.8218071108725717
qft 31,19,0.8223203565472526
qft 31,20,0.8218071108725716
qft 31,21,0.8207825391597995
qft 31,22,0.8218071108725716
qft 31,23,0.8210384425074835
qft 31,24,0.8212945054758809
qft 31,25,0.8215507282143838
qft 31,26,0.8223203565472524
qft 31,27,0.821294505475881
qft 31,28,0.8238639472579973
qft 31,29,0.8251547065200565
qft 31,30,0.8241217759553249
qft 38,0,0.8226470146312237
qft 38,1,0.8228105192833106
qft 38,2,0.8233014234393142
qft 38,3,0.8241209000287848
qft 38,4,0.8254354611696535
qft 38,5,0.8254354611696535
qft 38,6,0.8264241374581758
qft 38,7,0.8256000762428317
qft 38,8,0.8256000762428317
qft 38,9,0.8249420095826824
qft 38,10,0.824942009582682
qft 38,11,0.8252709117280591
qft 38,12,0.8247776568005075
qft 38,13,0.8256000762428314
qft 38,14,0.8247776568005073
qft 38,15,0.8246133694931322
qft 38,16,0.8251064278788055
qft 38,17,0.8244491476214398
qft 38,18,0.8244491476214398
qft 38,19,0.8249420095826818
qft 38,20,0.825435461169653
qft 38,21,0.8239568742297413
qft 38,22,0.8256000762428313
qft 38,23,0.8239568742297413
qft 38,24,0.8241209000287842
qft 38,25,0.8241209000287842
qft 38,26,0.8246133694931326
qft 38,27,0.8242849911463425
qft 38,28,0.8241209000287846
qft 38,29,0.82444914762144
qft 38,30,0.8236290184312571
qft 38,31,0.823465188353922
qft 38,32,0.824777656800507
qft 38,33,0.8233014234393139
qft 38,34,0.824613369493132
qft 38,35,0.825600076242831
qft 38,36,0.8259295034410674
qft 38,37,0.8272498453675894
qft 33,0,0.8208768504897856
qft 33,1,0.8195493424921413
qft 33,2,0.8204338702371808
qft 33,3,0.8230989465812719
qft 33,4,0.8237679232303551
qft 33,5,0.8237679232303551
qft 33,6,0.8230989465812719
qft 33,7,0.8228761957536331
qft 33,8,0.8237679232303552
qft 33,9,0.8226535654570853
qft 33,10,0.8233218180379106
qft 33,11,0.8219863967764856
qft 33,12,0.8228761957536329
qft 33,13,0.8233218180379104
qft 33,14,0.8224310555938251
qft 33,15,0.822653565457085
qft 33,16,0.8217642476273278
qft 33,17,0.822431055593825
qft 33,18,0.8222086660661557
qft 33,19,0.822431055593825
qft 33,20,0.8215422185213019
qft 33,21,0.8217642476273276
qft 33,22,0.8222086660661556
qft 33,23,0.8217642476273277
qft 33,24,0.8215422185213019
qft 33,25,0.8210985200496487
qft 33,26,0.8217642476273275
qft 33,27,0.8222086660661556
qft 33,28,0.8226535654570847
qft 33,29,0.8222086660661555
qft 33,30,0.8235448102215639
qft 33,31,0.8242145121163613
qft 33,32,0.8244379881903532
qft 47,0,0.82393716608223
qft 47,1,0.8242577577391658
qft 47,2,0.8244716241478862
qft 47,3,0.8256498760321327
qft 47,4,0.8259718021560517
qft 47,5,0.8260791666584042
qft 47,6,0.8262939794199674
qft 47,7,0.8261865590760797
qft 47,8,0.8265089039299605
qft 47,9,0.8261865590760797
qft 47,10,0.8262939794199673
qft 47,11,0.8261865590760796
qft 47,12,0.8262939794199672
qft 47,13,0.8261865590760794
qft 47,14,0.8265089039299603
qft 47,15,0.8264014277009606
qft 47,16,0.8257571568537901
qft 47,17,0.826293979419967
qft 47,18,0.8255426230823
qft 47,19,0.8254353979934327
qft 47,20,0.8266164081178716
qft 47,21,0.8258644655581391
qft 47,22,0.8256498760321324
qft 47,23,0.8256498760321325
qft 47,24,0.8261865590760795
qft 47,25,0.8253282007546756
qft 47,26,0.8256498760321324
qft 47,27,0.8255426230823
qft 47,28,0.8254353979934325
qft 47,29,0.8257571568537901
qft 47,30,0.8253282007546757
qft 47,31,0.8252210313551798
qft 47,32,0.8259718021560511
qft 47,33,0.8255426230822998
qft 47,34,0.8254353979934325
qft 47,35,0.8251138897841018
qft 47,36,0.8251138897841018
qft 47,37,0.8250067760306039
qft 47,38,0.8255426230822998
qft 47,39,0.8248996900838539
qft 47,40,0.8247926319330252
qft 47,41,0.8260791666584035
qft 47,42,0.825864465558139
qft 47,43,0.8259718021560511
qft 47,44,0.8269390885442165
qft 47,45,0.8271543488231967
qft 47,46,0.8265089039299599
qft 22,0,0.8166050147169488
qft 22,1,0.8176573252652548
qft 22,2,0.8176573252652548
qft 22,3,0.8213618667421037
qft 22,4,0.8213618667421039
qft 22,5,0.820300005425577
qft 22,6,0.8203000054255772
qft 22,7,0.8213618667421039
qft 22,8,0.8187123514136305
qft 22,9,0.8197701036875021
qft 22,10,0.8192408861249166
qft 22,11,0.819770103687502
qft 22,12,0.8187123514136305
qft 22,13,0.8176573252652549
qft 22,14,0.817657325265255
qft 22,15,0.8176573252652549
qft 22,16,0.8192408861249167
qft 22,17,0.8192408861249167
qft 22,18,0.8181844982328674
qft 22,19,0.8197701036875021
qft 22,20,0.8234938581271068
qft 22,21,0.8234938581271068
qft 41,0,0.8229194386493692
qft 41,1,0.8229194386493695
qft 41,2,0.8227765276838096
qft 41,3,0.8256442108576624
qft 41,4,0.8243512835541437
qft 41,5,0.8250690761455457
qft 41,6,0.8255003520217663
qft 41,7,0.8253565433085724
qft 41,8,0.8253565433085723
qft 41,9,0.8252127846918896
qft 41,10,0.8256442108576623
qft 41,11,0.8250690761455455
qft 41,12,0.8249254176433858
qft 41,13,0.8249254176433858
qft 41,14,0.8242078748812287
qft 41,15,0.8249254176433858
qft 41,16,0.8250690761455454
qft 41,17,0.8244947421407441
qft 41,18,0.8240645160959548
qft 41,19,0.8242078748812287
qft 41,20,0.8246382506670938
qft 41,21,0.8240645160959549
qft 41,22,0.824494742140744
qft 41,23,0.8247818091592746
qft 41,24,0.8242078748812288
qft 41,25,0.8242078748812288
qft 41,26,0.8240645160959551
qft 41,27,0.8246382506670937
qft 41,28,0.8234915793109947
qft 41,29,0.8244947421407444
qft 41,30,0.8240645160959551
qft 41,31,0.8234915793109947
qft 41,32,0.8232054095685124
qft 41,33,0.8233484695738786
qft 41,34,0.8236347388057964
qft 41,35,0.8242078748812288
qft 41,36,0.8247818091592743
qft 41,37,0.8243512835541433
qft 41,38,0.8255003520217657
qft 41,39,0.8259320790024139
qft 41,40,0.8260760883637435
qft 32,0,0.8203916797716848
qft 32,1,0.8196867034655895
qft 32,2,0.8201565529707218
qft 32,3,0.8227503839124938
qft 32,4,0.8227503839124939
qft 32,5,0.8232237532367933
qft 32,6,0.8239348294290989
qft 32,7,0.8234606422224554
qft 32,8,0.8222775586680777
qft 32,9,0.8227503839124939
qft 32,10,0.8227503839124939
qft 32,11,0.8229870005059805
qft 32,12,0.8227503839124937
qft 32,13,0.8225139033389437
qft 32,14,0.8215693389010627
qft 32,15,0.8232237532367928
qft 32,16,0.8232237532367928
qft 32,17,0.8213335366710851
qft 32,18,0.8220413497827757
qft 32,19,0.8227503839124933
qft 32,20,0.821805276566054
qft 32,21,0.8220413497827755
qft 32,22,0.8225139033389434
qft 32,23,0.8225139033389434
qft 32,24,0.8206269414260876
qft 32,25,0.8206269414260876
qft 32,26,0.8215693389010625
qft 32,27,0.8222775586680773
qft 32,28,0.821333536671085
qft 32,29,0.8246471350963168
qft 32,30,0.8251226901583255
qft 32,31,0.8251226901583256
qft 44,0,0.8245750737835781
qft 44,1,0.8253131221789746
qft 44,2,0.8255594319990113
qft 44,3,0.827287725900883
qft 44,4,0.8266696480011647
qft 44,5,0.8269167683020671
qft 44,6,0.8276590164746849
qft 44,7,0.8270403838654383
qft 44,8,0.8270403838654383
qft 44,9,0.8266696480011646
qft 44,10,0.8271640363928494
qft 44,11,0.8266696480011645
qft 44,12,0.8275352159251931
qft 44,13,0.8266696480011645
qft 44,14,0.8264226753576827
qft 44,15,0.8271640363928492
qft 44,16,0.826916768302067
qft 44,17,0.826052492960758
qft 44,18,0.8267931896861632
qft 44,19,0.8261758502393203
qft 44,20,0.8267931896861631
qft 44,21,0.8262992443661241
qft 44,22,0.825805888882356
qft 44,23,0.8261758502393204
qft 44,24,0.8264226753576827
qft 44,25,0.8262992443661241
qft 44,26,0.8261758502393204
qft 44,27,0.8258058888823558
qft 44,28,0.8259291725139345
qft 44,29,0.825805888882356
qft 44,30,0.8260524929607582
qft 44,31,0.825559431999011
qft 44,32,0.8253131221789743
qft 44,33,0.825559431999011
qft 44,34,0.825559431999011
qft 44,35,0.8253131221789742
qft 44,36,0.8258058888823557
qft 44,37,0.8250669592906537
qft 44,38,0.8264226753576825
qft 44,39,0.8262992443661241
qft 44,40,0.8259291725139343
qft 44,41,0.8271640363928493
qft 44,42,0.8281545893095197
qft 44,43,0.8279067287314498
qft 40,0,0.823806273185396
qft 40,1,0.8236573524480477
qft 40,2,0.82335967243877
qft 40,3,0.8252984477286441
qft 40,4,0.8254479625450004
qft 40,5,0.8252984477286438
qft 40,6,0.8258968322122247
qft 40,7,0.8255975315447397
qft 40,8,0.8255975315447396
qft 40,9,0.8252984477286438
qft 40,10,0.8252984477286438
qft 40,11,0.8254479625450002
qft 40,12,0.8251489870662327
qft 40,13,0.8249995805283505
qft 40,14,0.8245516853680337
qft 40,15,0.8249995805283505
qft 40,16,0.8242533586787922
qft 40,17,0.8251489870662327
qft 40,18,0.8252984477286438
qft 40,19,0.8245516853680338
qft 40,20,0.8247009297086141
qft 40,21,0.8251489870662326
qft 40,22,0.8245516853680338
qft 40,23,0.8249995805283505
qft 40,24,0.8236573524480477
qft 40,25,0.8247009297086142
qft 40,26,0.8247009297086142
qft 40,27,0.8235084855422334
qft 40,28,0.8244024950345299
qft 40,29,0.8235084855422333
qft 40,30,0.8247009297086142
qft 40,31,0.8236573524480475
qft 40,32,0.8241042762715323
qft 40,33,0.8236573524480474
qft 40,34,0.8238062731853958
qft 40,35,0.825447962545
qft 40,36,0.8239552477834821
qft 40,37,0.8263461903259928
qft 40,38,0.8261963499670263
qft 40,39,0.8263461903259928
qft 25,0,0.8165880237959896
qft 25,1,0.8153851974386458
qft 25,2,0.8177944041267362
qft 25,3,0.8194084669156875
qft 25,4,0.8190043542054997
qft 25,5,0.8198129786169194
qft 25,6,0.8194084669156877
qft 25,7,0.8210289135846583
qft 25,8,0.8194084669156876
qft 25,9,0.8214350271736994
qft 25,10,0.8186006398963285
qft 25,11,0.8194084669156875
qft 25,12,0.8202178899003886
qft 25,13,0.8194084669156875
qft 25,14,0.8177944041267362
qft 25,15,0.8177944041267362
qft 25,16,0.8181973233993088
qft 25,17,0.8177944041267363
qft 25,18,0.8177944041267363
qft 25,19,0.8190043542054998
qft 25,20,0.818197323399309
qft 25,21,0.8169897549098943
qft 25,22,0.8218415427214657
qft 25,23,0.8210289135846583
qft 25,24,0.8218415427214656
qft 12,0,0.8113496035160763
qft 12,1,0.8095633526685935
qft 12,2,0.8131437542955651
qft 12,3,0.8204004142425342
qft 12,4,0.818574133803492
qft 12,5,0.8185741338034921
qft 12,6,0.818574133803492
qft 12,7,0.816755966212801
qft 12,8,0.8149458575309569
qft 12,9,0.8240775318413099
qft 12,10,0.8240775318413098
qft 12,11,0.8222348619518741
qft 36,0,0.8225393117180806
qft 36,1,0.8221752349044202
qft 36,2,0.8227214710674504
qft 36,3,0.8254635754085321
qft 36,4,0.8250969058632979
qft 36,5,0.8254635754085321
qft 36,6,0.8256470324180963
qft 36,7,0.8252801999083691
qft 36,8,0.8254635754085319
qft 36,9,0.8256470324180963
qft 36,10,0.8249136932190565
qft 36,11,0.8254635754085315
qft 36,12,0.8249136932190567
qft 36,13,0.8241816555668579
qft 36,14,0.8249136932190562
qft 36,15,0.8252801999083684
qft 36,16,0.8250969058632971
qft 36,17,0.8256470324180956
qft 36,18,0.8247305619214332
qft 36,19,0.8243645431494265
qft 36,20,0.824730561921433
qft 36,21,0.824547511916262
qft 36,22,0.8243645431494263
qft 36,23,0.823633479384782
qft 36,24,0.8239988491145346
qft 36,25,0.8232684335289587
qft 36,26,0.8234509159995498
qft 36,27,0.823633479384782
qft 36,28,0.8238161237384843
qft 36,29,0.8241816555668576
qft 36,30,0.8249136932190563
qft 36,31,0.824547511916262
qft 36,32,0.8236334793847818
qft 36,33,0.826381676638246
qft 36,34,0.8263816766382458
qft 36,35,0.8265655420111512
qft 7,0,0.8040261453102373
qft 7,1,0.8040261453102373
qft 7,2,0.8150417923292733
qft 7,3,0.8094964952596819
qft 7,4,0.8150417923292735
qft 7,5,0.8263634743365209
qft 7,6,0.832143091748766
qft 19,0,0.8170256089462397
qft 19,1,0.8142408384492983
qft 19,2,0.8170256089462397
qft 19,3,0.8240715901326527
qft 19,4,0.8205334737288279
qft 19,5,0.8198294931007826
qft 19,6,0.8198294931007826
qft 19,7,0.8191267194043551
qft 19,8,0.8205334737288279
qft 19,9,0.8198294931007828
qft 19,10,0.8184251495383883
qft 19,11,0.8191267194043551
qft 19,12,0.8205334737288279
qft 19,13,0.8177247804123403
qft 19,14,0.8198294931007829
qft 19,15,0.8163276320706393
qft 19,16,0.8226526883744295
qft 19,17,0.8254953949580239
qft 19,18,0.8247828780749354
qft 37,0,0.8233000416464783
qft 37,1,0.8227832675856382
qft 37,2,0.8234724439528189
qft 37,3,0.8255469176863615
qft 37,4,0.825373645753074
qft 37,5,0.8255469176863615
qft 37,6,0.8260671702641613
qft 37,7,0.8255469176863612
qft 37,8,0.8255469176863616
qft 37,9,0.8257202623854007
qft 37,10,0.8252004465397299
qft 37,11,0.825893679896039
qft 37,12,0.8253736457530738
qft 37,13,0.824508375970972
qft 37,14,0.8255469176863611
qft 37,15,0.8252004465397297
qft 37,16,0.824508375970972
qft 37,17,0.8245083759709717
qft 37,18,0.8248542660898325
qft 37,19,0.8250273200005597
qft 37,20,0.8252004465397293
qft 37,21,0.8245083759709715
qft 37,22,0.8243355396715669
qft 37,23,0.8246812847618545
qft 37,24,0.8245083759709717
qft 37,25,0.8236449184777409
qft 37,26,0.8243355396715669
qft 37,27,0.8246812847618546
qft 37,28,0.8239900843649182
qft 37,29,0.8233000416464777
qft 37,30,0.8234724439528187
qft 37,31,0.8239900843649179
qft 37,32,0.8250273200005597
qft 37,33,0.8241627758180622
qft 37,34,0.8264143697565904
qft 37,35,0.8269357165757156
qft 37,36,0.8269357165757156
qft 13,0,0.8104954508059914
qft 13,1,0.8104954508059914
qft 13,2,0.8134176564228036
qft 13,3,0.8208161979620242
qft 13,4,0.8163610100549019
qft 13,5,0.8163610100549016
qft 13,6,0.8148866754145783
qft 13,7,0.8148866754145783
qft 13,8,0.8163610100549016
qft 13,9,0.8119539243833047
qft 13,10,0.8223120863487624
qft 13,11,0.8223120863487624
qft 13,12,0.8223120863487624
qft 8,0,0.8029641929266166
qft 8,1,0.8072631047472772
qft 8,2,0.8116082953865595
qft 8,3,0.8204405348664138
qft 8,4,0.8160005161925872
qft 8,5,0.824929135909353
qft 8,6,0.8294671210850765
qft 8,7,0.8340553098970448
qft 20,0,0.8155055796553813
qft 20,1,0.8161139371008789
qft 20,2,0.8191693901231352
qft 20,3,0.8222478077742689
qft 20,4,0.8197832282230376
qft 20,5,0.821630274655795
qft 20,6,0.8210136684135264
qft 20,7,0.8185564705960273
qft 20,8,0.8203979869622587
qft 20,9,0.8197832282230376
qft 20,10,0.8191693901231353
qft 20,11,0.8210136684135264
qft 20,12,0.8179444675813698
qft 20,13,0.8173333790249758
qft 20,14,0.8167232028787925
qft 20,15,0.8185564705960274
qft 20,16,0.817333379024976
qft 20,17,0.8197832282230376
qft 20,18,0.823485663012044
qft 20,19,0.8241059893332164
qft 17,0,0.8172946718892292
qft 17,1,0.8147355339570493
qft 17,2,0.8190097141649014
qft 17,3,0.8224614831835624
qft 17,4,0.8233289763902112
qft 17,5,0.8198699373202823
qft 17,6,0.8224614831835626
qft 17,7,0.8215958161057348
qft 17,8,0.820731969396613
qft 17,9,0.8198699373202823
qft 17,10,0.8198699373202826
qft 17,11,0.8190097141649016
qft 17,12,0.8198699373202823
qft 17,13,0.818151294242575
qft 17,14,0.8233289763902116
qft 17,15,0.8241983015101236
qft 17,16,0.8268173265614818
qft 42,0,0.8240245918982909
qft 42,1,0.8241607082915177
qft 42,2,0.8247056238491148
qft 42,3,0.8257976195382708
qft 42,4,0.8253877824365957
qft 42,5,0.826481586568142
qft 42,6,0.8259343223649321
qft 42,7,0.8257976195382708
qft 42,8,0.8264815865681417
qft 42,9,0.8251147836263383
qft 42,10,0.8256609619562973
qft 42,11,0.8256609619562973
qft 42,12,0.8262078638422254
qft 42,13,0.8253877824365955
qft 42,14,0.8257976195382706
qft 42,15,0.8256609619562972
qft 42,16,0.8256609619562972
qft 42,17,0.8253877824365953
qft 42,18,0.8251147836263383
qft 42,19,0.8251147836263383
qft 42,20,0.8255243495965532
qft 42,21,0.8252512604539949
qft 42,22,0.8255243495965532
qft 42,23,0.8248419653462746
qft 42,24,0.824978351931226
qft 42,25,0.8247056238491143
qft 42,26,0.8252512604539949
qft 42,27,0.825114783626338
qft 42,28,0.8247056238491143
qft 42,29,0.8244330760287645
qft 42,30,0.824978351931226
qft 42,31,0.8252512604539948
qft 42,32,0.824978351931226
qft 42,33,0.8244330760287645
qft 42,34,0.82429686966091
qft 42,35,0.8240245918982906
qft 42,36,0.8253877824365949
qft 42,37,0.8244330760287644
qft 42,38,0.8247056238491142
qft 42,39,0.8268925108924425
qft 42,40,0.8273038440408508
qft 42,41,0.8268925108924425
qft 28,0,0.8182651226593186
qft 28,1,0.8195193141712284
qft 28,2,0.8195193141712284
qft 28,3,0.8220392667937193
qft 28,4,0.822671678262625
qft 28,5,0.8223553509432008
qft 28,6,0.8220392667937193
qft 28,7,0.8233050635346184
qft 28,8,0.8223553509432008
qft 28,9,0.8217234255338902
qft 28,10,0.822671678262625
qft 28,11,0.8214078268838545
qft 28,12,0.8201478527994842
qft 28,13,0.8214078268838545
qft 28,14,0.8229882490327127
qft 28,15,0.8210924705641827
qft 28,16,0.8210924705641824
qft 28,17,0.820462483800356
qft 28,18,0.8214078268838539
qft 28,19,0.8207773562958738
qft 28,20,0.8214078268838543
qft 28,21,0.8204624838003557
qft 28,22,0.8204624838003557
qft 28,23,0.8214078268838543
qft 28,24,0.819833463015539
qft 28,25,0.823622122049927
qft 28,26,0.8245747644986614
qft 28,27,0.8248928018921454
qft 34,0,0.8232123138940611
qft 34,1,0.8232123138940611
qft 34,2,0.8232123138940611
qft 34,3,0.8255122342022329
qft 34,4,0.8255122342022329
qft 34,5,0.8259317829402433
qft 34,6,0.8259317829402433
qft 34,7,0.8250931114843347
qft 34,8,0.8257219552781375
qft 34,9,0.8269825228913323
qft 34,10,0.8257219552781374
qft 34,11,0.825302619631335
qft 34,12,0.8255122342022322
qft 34,13,0.8259317829402425
qft 34,14,0.8265619062569356
qft 34,15,0.825093111484334
qft 34,16,0.8253026196313348
qft 34,17,0.8259317829402423
qft 34,18,0.8253026196313348
qft 34,19,0.8242561415159602
qft 34,20,0.8253026196313344
qft 34,21,0.8259317829402423
qft 34,22,0.8248837096802014
qft 34,23,0.8244652247768373
qft 34,24,0.825093111484334
qft 34,25,0.8234208678624286
qft 34,26,0.8230038655429929
qft 34,27,0.824047164274658
qft 34,28,0.8253026196313347
qft 34,29,0.8244652247768376
qft 34,30,0.82425614151596
qft 34,31,0.8265619062569349
qft 34,32,0.8276142511107997
qft 34,33,0.8271929917803302
qft 23,0,0.8154759412430869
qft 23,1,0.8154759412430869
qft 23,2,0.816884678405664
qft 23,3,0.8201907363717518
qft 23,4,0.8197168049406262
qft 23,5,0.818298291186331
qft 23,6,0.8211402452002086
qft 23,7,0.8192434208975149
qft 23,8,0.8197168049406264
qft 23,9,0.8178265436292179
qft 23,10,0.8197168049406263
qft 23,11,0.8192434208975151
qft 23,12,0.8168846784056641
qft 23,13,0.819243420897515
qft 23,14,0.8197168049406264
qft 23,15,0.8168846784056641
qft 23,16,0.8178265436292182
qft 23,17,0.8182982911863312
qft 23,18,0.8178265436292181
qft 23,19,0.8164145588632098
qft 23,20,0.8220919550092437
qft 23,21,0.8220919550092437
qft 23,22,0.8216158245041263
qft 10,0,0.8062759422365416
qft 10,1,0.8088659719600936
qft 10,2,0.8140962744863071
qft 10,3,0.8193946577748764
qft 10,4,0.8167368732253855
qft 10,5,0.8140962744863071
qft 10,6,0.8114726954040765
qft 10,7,0.8167368732253854
qft 10,8,0.8247624598039692
qft 10,9,0.8220697964581603
qft 49,0,0.8254422228961625
qft 49,1,0.8253438478962069
qft 49,2,0.8254422228961626
qft 49,3,0.8265258977050686
qft 49,4,0.8270194183489574
qft 49,5,0.8275135287097449
qft 49,6,0.827612421640957
qft 49,7,0.8273158137317705
qft 49,8,0.8275135287097449
qft 49,9,0.8273158137317707
qft 49,10,0.8270194183489573
qft 49,11,0.8274146594095056
qft 49,12,0.8278102784301967
qft 49,13,0.8272169916680736
qft 49,14,0.8274146594095056
qft 49,15,0.8269206670766269
qft 49,16,0.8272169916680736
qft 49,17,0.8270194183489569
qft 49,18,0.8268219393845158
qft 49,19,0.8270194183489568
qft 49,20,0.8271181932099547
qft 49,21,0.8266245547071752
qft 49,22,0.8267232352641787
qft 49,23,0.8269206670766267
qft 49,24,0.8263286543318162
qft 49,25,0.8267232352641788
qft 49,26,0.8275135287097446
qft 49,27,0.8270194183489568
qft 49,28,0.8264272642494246
qft 49,29,0.8263286543318163
qft 49,30,0.8264272642494245
qft 49,31,0.8261315050770096
qft 49,32,0.826230067943818
qft 49,33,0.8267232352641786
qft 49,34,0.8263286543318161
qft 49,35,0.8268219393845154
qft 49,36,0.8257374886533978
qft 49,37,0.8267232352641786
qft 49,38,0.8267232352641786
qft 49,39,0.8263286543318161
qft 49,40,0.8260329657229739
qft 49,41,0.8259344498732986
qft 49,42,0.826230067943818
qft 49,43,0.8259344498732986
qft 49,44,0.8269206670766265
qft 49,45,0.827414659409505
qft 49,46,0.8281072410583133
qft 49,47,0.8281072410583133
qft 49,48,0.8288009831196792
qft 24,0,0.8192423459648481
qft 24,1,0.8192423459648481
qft 24,2,0.8209309896041721
qft 24,3,0.8234770480804331
qft 24,4,0.8230516088430243
qft 24,5,0.82220204779448
qft 24,6,0.8234770480804334
qft 24,7,0.822626608974467
qft 24,8,0.8222020477944801
qft 24,9,0.8222020477944801
qft 24,10,0.8213542387861117
qft 24,11,0.8200857985113429
qft 24,12,0.8209309896041724
qft 24,13,0.8222020477944801
qft 24,14,0.8209309896041723
qft 24,15,0.8200857985113429
qft 24,16,0.8234770480804335
qft 24,17,0.8213542387861117
qft 24,18,0.8222020477944804
qft 24,19,0.8213542387861117
qft 24,20,0.8205081764036823
qft 24,21,0.8247560088297049
qft 24,22,0.825183212373525
qft 24,23,0.8247560088297049
qft 35,0,0.8223370459441087
qft 35,1,0.821758079778982
qft 35,2,0.8223370459441087
qft 35,3,0.8236911448392208
qft 35,4,0.8248553554066783
qft 35,5,0.8246610918238441
qft 35,6,0.8256333258460581
qft 35,7,0.8252441572752153
qft 35,8,0.8248553554066783
qft 35,9,0.8244669197223916
qft 35,10,0.82504971053556
qft 35,11,0.8248553554066782
qft 35,12,0.8234974291768241
qft 35,13,0.8242728390377158
qft 35,14,0.8242728390377158
qft 35,15,0.824078849705274
qft 35,16,0.8242728390377156
qft 35,17,0.824466919722391
qft 35,18,0.8242728390377156
qft 35,19,0.8233038046090931
qft 35,20,0.8244669197223906
qft 35,21,0.8236911448392201
qft 35,22,0.8231102710717875
qft 35,23,0.8231102710717872
qft 35,24,0.8242728390377154
qft 35,25,0.823497429176824
qft 35,26,0.8227234768317885
qft 35,27,0.8231102710717874
qft 35,28,0.8223370459441083
qft 35,29,0.8244669197223906
qft 35,30,0.8252441572752143
qft 35,31,0.8234974291768239
qft 35,32,0.8254386956904304
qft 35,33,0.8254386956904304
qft 35,34,0.8262177674047952
qft 21,0,0.8141617858035907
qft 21,1,0.8147123483050189
qft 21,2,0.8158157101820664
qft 21,3,0.8208180488015314
qft 21,4,0.8185872342333775
qft 21,5,0.8202592060447723
qft 21,6,0.8197011237311912
qft 21,7,0.8191438003096876
qft 21,8,0.8197011237311911
qft 21,9,0.8185872342333775
qft 21,10,0.8180314239595778
qft 21,11,0.8191438003096877
qft 21,12,0.8197011237311912
qft 21,13,0.8169220646696975
qft 21,14,0.8174763679497922
qft 21,15,0.8163685125891289
qft 21,16,0.8185872342333776
