file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 30 0 full code fidelity,1.0739646282776896e-08,0.16538114245489308,0.00011263377268369047,0.007443228144190524,0.07745938207877726,359,87,4898,1468,367,482.7894736842086
qft50 30 1 full code fidelity,1.0897120367391467e-08,0.16209824418995547,0.00011491200338522056,0.007443228144190552,0.07859713404115488,363,87,4898,1460,365,480.1578947368402
qft50 35 0 full code fidelity,7.483560522275253e-09,0.1255322834371622,0.00010190249217885879,0.007443228144190522,0.07859713404115488,414,90,4898,1460,365,480.1578947368402
qft50 35 1 full code fidelity,7.059156636615933e-09,0.12242520289863415,0.00010448543662098625,0.007443228144190538,0.07414210181129673,419,90,4898,1492,373,490.68421052631373
qft50 35 2 full code fidelity,7.376018014309445e-09,0.1366982818702115,9.35887299406593e-05,0.007443228144190554,0.07745938207877726,397,90,4898,1468,367,482.7894736842086
qft50 35 3 full code fidelity,1.0891714235192377e-08,0.10909420695870248,0.0001706579433643615,0.007443228144190541,0.07859713404115488,442,87,4898,1460,365,480.1578947368402
qft50 35 4 full code fidelity,8.236214459306222e-09,0.11074712159185103,0.00013088635385348062,0.0074432281441905385,0.07633777520600298,439,89,4898,1476,369,485.42105263157697
qft50 35 5 full code fidelity,8.357489041668354e-09,0.11355781921006078,0.00012765076245271437,0.007443228144190515,0.07745938207877726,434,89,4898,1468,367,482.7894736842086
qft50 35 8 full code fidelity,1.6325100915342774e-08,0.11643985070121862,0.00023276965723207897,0.007443228144190555,0.0809219867453984,429,84,4898,1444,361,474.89473684210344
qft50 35 9 full code fidelity,1.440522971917898e-08,0.12059799144222183,0.00019831348476467625,0.0074432281441905,0.0809219867453984,422,85,4898,1444,361,474.89473684210344
qft50 35 6 full code fidelity,6.414417281164128e-09,0.14300635237083664,7.894071398004073e-05,0.007443228144190532,0.07633777520600296,388,91,4898,1476,369,485.42105263157697
qft50 35 7 full code fidelity,5.659070957643324e-09,0.12871821987500126,7.737564546768405e-05,0.0074432281441905715,0.07633777520600298,409,92,4898,1476,369,485.42105263157697
qft50 40 3 full code fidelity,7.480740625169927e-09,0.09292664835904788,0.0001376056551608547,0.007443228144190547,0.07859713404115488,474,90,4898,1460,365,480.1578947368402
qft50 40 2 full code fidelity,4.215340509347553e-09,0.09108200798387567,8.509693524245912e-05,0.007443228144190526,0.07306759543309498,478,94,4898,1500,375,493.3157894736821
qft50 40 1 full code fidelity,5.493885149549657e-09,0.09062659794395629,0.00010984939634802467,0.007443228144190554,0.07414210181129673,479,92,4898,1492,373,490.68421052631373
qft50 40 0 full code fidelity,6.410349136388333e-09,0.08619587539414537,0.00013088635385348062,0.007443228144190523,0.07633777520600298,489,91,4898,1476,369,485.42105263157697
qft50 40 4 full code fidelity,7.372960760766763e-09,0.09819432413732991,0.00013023274012392488,0.007443228144190513,0.07745938207877726,463,90,4898,1468,367,482.7894736842086
qft50 40 5 full code fidelity,5.655837121671659e-09,0.08157186144027838,0.00012202693178873993,0.007443228144190526,0.07633777520600298,500,92,4898,1476,369,485.42105263157697
qft50 40 6 full code fidelity,5.574442444019062e-09,0.08794155926129832,0.00011319906049202245,0.00744322814419052,0.07523208892899234,485,92,4898,1484,371,488.05263157894535
