file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 50 6 full code fidelity,1.0242243811344349e-09,1,0.050667916213027325,0.00017324036153977006,0.007443228144190601,0.01567659193857242,0.9848506955991623,595,93,4898,2705,283,2422,534.0526315789439,266.31578947368394,267.7368421052684,32.96743830759504
qft50 50 7 full code fidelity,1.373823399873408e-09,1,0.04337590477621232,0.0002598714533623015,0.0074432281441906105,0.016374289191537626,0.9850524862098333,626,91,4898,2681,279,2402,528.105263157892,262.99999999999966,265.10526315790014,32.92587304420546
qft50 55 6 full code fidelity,9.212137543018235e-10,1,0.03359121130473201,0.00023045067498289333,0.007443228144190579,0.015988047630699807,0.9849031616789568,677,94,4898,2691,282,2409,531.8421052631545,265.4210526315786,266.4210526315843,32.98167911271916
qft50 55 7 full code fidelity,9.193995072894597e-10,1,0.03750748018035201,0.00020641714944305212,0.007443228144190599,0.015954355726594066,0.9849523982753485,655,94,4898,2694,281,2413,531.6842105263124,264.6315789473681,267.0526315789527,32.966577301245295
qft50 55 1 full code fidelity,1.060281332108527e-09,1,0.0303869617913798,0.0002886799305916487,0.007443228144190623,0.01623887400546852,0.984899932195554,697,93,4898,2682,282,2400,530.8947368421024,265.52631578947336,265.36842105263696,32.9991457606391
qft50 55 0 full code fidelity,1.060981768570754e-09,1,0.03923829805195552,0.00022363142790084967,0.007443228144190638,0.016244396891065473,0.984899932195554,646,93,4898,2681,282,2399,530.421052631576,265.52631578947336,264.8947368421107,32.98557049845159
qft50 55 4 full code fidelity,9.333453916145162e-10,1,0.03567374436777697,0.00021701396860167736,0.007443228144190608,0.01619737628912915,0.9849507835336471,665,94,4898,2684,281,2403,530.4210526315758,264.68421052631544,265.7368421052685,32.978538310300024
qft50 55 5 full code fidelity,8.485834173347217e-10,1,0.03275978694079335,0.000208494286798026,0.007443228144190631,0.01669160052844074,0.9849507835336471,682,95,4898,2663,281,2382,527.9999999999973,264.6842105263155,263.31578947368973,33.0168326198104
qft50 55 2 full code fidelity,8.398832277940774e-10,1,0.03444373673609219,0.00019831348476467646,0.007443228144190621,0.01651943047999665,0.9849015469372554,672,95,4898,2669,282,2387,529.2105263157866,265.473684210526,263.73684210526864,33.01626013365486
qft50 55 3 full code fidelity,1.3441442739794636e-09,1,0.03376001136153972,0.00033378601714171977,0.007443228144190597,0.01602558278264678,0.9849523982753485,676,91,4898,2691,281,2410,531.2631578947335,264.6315789473681,266.6315789473738,32.9687601000181
