file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 20 2 full code fidelity,3.11332114294275e-09,0.31257535494124183,0.00012637903375859274,0.007443228144190685,0.010588460639055037,232,81,4898,3034,351,633.3157894736663
qft50 20 1 full code fidelity,8.848829459642924e-09,0.3110124781665358,0.0003456905267562592,0.007443228144190639,0.011057557392638197,233,73,4898,3024,339,621.5263157894581
qft50 20 0 full code fidelity,2.5212666126686157e-09,0.2870430960442533,0.00010713385151283944,0.007443228144190653,0.011014977591434607,249,83,4898,3004,353,631.9473684210373
qft50 20 4 full code fidelity,3.870751671583346e-09,0.2799384215094009,0.00018122445524092163,0.007443228144190684,0.010250726985014497,254,79,4898,3058,351,635.8421052631403
qft50 20 5 full code fidelity,4.766226561553743e-09,0.2899351996608706,0.00019831348476467625,0.007443228144190633,0.011136793359726569,247,78,4898,2996,349,627.526315789458
qft50 20 6 full code fidelity,2.1063300999343617e-09,0.2757603055760701,0.00011151165168811807,0.007443228144190666,0.009202654193084176,257,83,4898,3132,359,650.7894736841916
qft50 20 7 full code fidelity,3.5634161411900534e-09,0.2884855236625664,0.00015517325605654013,0.007443228144190648,0.01069459429172705,248,80,4898,3028,351,632.6842105262987
qft50 20 9 full code fidelity,2.818186688354881e-09,0.29729358661854965,0.0001328669431682278,0.007443228144190648,0.009585305175439594,242,81,4898,3106,353,642.6842105262966
qft50 20 8 full code fidelity,3.230959019416474e-09,0.3048387251630739,0.00012958239037793088,0.007443228144190594,0.010988894273540772,237,81,4898,3010,349,628.9999999999844
qft50 25 5 full code fidelity,1.979770928596023e-09,0.1961106785491273,0.00015673473565025437,0.007443228144190657,0.008653406663824345,325,83,4898,3186,353,651.105263157875
qft50 25 4 full code fidelity,1.6047457889439577e-09,0.21462770857094127,0.00011151165168811829,0.0074432281441906565,0.009008217766744665,307,85,4898,3148,357,650.6842105262964
qft50 25 0 full code fidelity,1.2967602297616774e-09,0.21036724137609625,0.00010038347636993772,0.007443228144190658,0.00825007712079052,311,86,4898,3206,363,662.1578947368203
qft50 25 1 full code fidelity,1.589428056218596e-09,0.18373897616330573,0.00014759612660592719,0.007443228144190689,0.007874142889700415,338,84,4898,3254,357,661.8421052631355
qft50 25 9 full code fidelity,2.0062839996890114e-09,0.2200748351473358,0.00013968792181613562,0.007443228144190641,0.008768026168299605,302,83,4898,3172,355,651.4210526315597
qft50 25 8 full code fidelity,1.6793689505622163e-09,0.19611067854912748,0.00013829627217000384,0.007443228144190676,0.008319037317319035,325,84,4898,3214,355,655.8421052631371
qft50 25 2 full code fidelity,9.076724363950009e-10,0.20619134658263946,7.035494867685349e-05,0.007443228144190671,0.008406258308893036,315,89,4898,3186,365,661.8421052631367
qft50 25 3 full code fidelity,1.1314532540125513e-09,0.19318370215794678,9.644255366101301e-05,0.007443228144190686,0.008158984328873351,328,87,4898,3212,365,664.5789473683985
qft50 25 6 full code fidelity,2.173241288527337e-09,0.21570623976979014,0.00016151408575667937,0.007443228144190651,0.00838056897693997,306,82,4898,3206,357,656.7894736841898
qft50 25 7 full code fidelity,9.357572957748492e-10,0.1828202812824891,8.991456000293616e-05,0.00744322814419066,0.0076479932290981776,339,88,4898,3264,367,671.8421052631347
qft50 30 4 full code fidelity,7.889404555921895e-10,0.14811319969530842,9.790193491539309e-05,0.00744322814419066,0.007309671438789741,381,89,4898,3296,367,675.210526315766
qft50 30 5 full code fidelity,8.166343560119433e-10,0.1620982441899555,8.946554916892141e-05,0.007443228144190679,0.007565404843834955,363,89,4898,3266,365,670.2631578947145
qft50 30 2 full code fidelity,8.435397285524916e-10,0.15035730121053856,0.00010930083592501176,0.007443228144190662,0.00689598336846761,378,88,4898,3338,365,677.8421052631329
qft50 30 3 full code fidelity,1.607409264325144e-09,0.17563417245259197,0.00015439835960910796,0.007443228144190651,0.007963673303875995,347,84,4898,3244,359,662.5789473683988
qft50 30 6 full code fidelity,1.0718608057766825e-09,0.1846622876013124,0.00010088728223560167,0.007443228144190662,0.007729696205582494,337,87,4898,3254,365,668.999999999977
qft50 30 7 full code fidelity,9.444612999079884e-10,0.17475600159032903,9.405843424667865e-05,0.007443228144190672,0.007719567903293661,348,88,4898,3258,363,667.631578947346
qft50 30 8 full code fidelity,8.332228569032551e-10,0.16128775296900572,8.991456000293608e-05,0.007443228144190648,0.007719131318819673,364,89,4898,3246,369,671.736842105241
qft50 30 9 full code fidelity,1.3881379768475372e-09,0.15888051309497406,0.00015058153692335338,0.007443228144190673,0.007795230218265037,367,85,4898,3256,361,665.631578947346
qft50 30 0 full code fidelity,1.0107591819554219e-09,0.16538114245489308,0.00011263377268369047,0.007443228144190666,0.00729007079034563,359,87,4898,3294,367,674.9999999999769
qft50 30 1 full code fidelity,1.0487074820076237e-09,0.16209824418995547,0.00011491200338522056,0.007443228144190695,0.007563961831601251,363,87,4898,3270,365,670.684210526292
qft50 35 0 full code fidelity,6.57682595242078e-10,0.1255322834371622,0.00010190249217885879,0.007443228144190691,0.006907402825287628,414,90,4898,3344,365,678.4736842105021
qft50 35 1 full code fidelity,6.18378542910317e-10,0.12242520289863415,0.00010448543662098625,0.007443228144190657,0.006494810534244807,419,90,4898,3374,373,688.7894736841844
qft50 35 2 full code fidelity,6.397854810674827e-10,0.1366982818702115,9.35887299406593e-05,0.0074432281441906495,0.006718718410166392,397,90,4898,3358,367,681.7368421052373
qft50 35 3 full code fidelity,9.245219185348213e-10,0.10909420695870248,0.0001706579433643615,0.007443228144190677,0.006671564419150615,442,87,4898,3368,365,680.9999999999744
qft50 35 4 full code fidelity,7.14799502168862e-10,0.11074712159185103,0.00013088635385348062,0.007443228144190702,0.006625155765859527,439,89,4898,3366,369,684.3684210526061
qft50 35 5 full code fidelity,7.495428387345886e-10,0.11355781921006078,0.00012765076245271437,0.007443228144190685,0.006946957972721735,434,89,4898,3332,367,678.9999999999752
qft50 35 8 full code fidelity,1.3974195651281799e-09,0.11643985070121862,0.00023276965723207897,0.007443228144190686,0.006926877090283923,429,84,4898,3342,361,674.6842105262917
qft50 35 9 full code fidelity,1.2929165874908546e-09,0.12059799144222183,0.00019831348476467625,0.007443228144190685,0.007263013571837794,422,85,4898,3312,361,671.5263157894505
qft50 35 6 full code fidelity,6.044134969186719e-10,0.14300635237083664,7.894071398004073e-05,0.007443228144190685,0.0071931057236858,388,91,4898,3300,369,677.4210526315542
qft50 35 7 full code fidelity,5.092731401445084e-10,0.12871821987500126,7.737564546768405e-05,0.007443228144190671,0.00686981640304368,409,92,4898,3334,369,680.999999999976
qft50 40 3 full code fidelity,6.293277970971606e-10,0.09292664835904788,0.0001376056551608547,0.007443228144190701,0.006612094136487409,474,90,4898,3372,365,681.4210526315537
qft50 40 2 full code fidelity,3.3929947263853516e-10,0.09108200798387567,8.509693524245912e-05,0.007443228144190688,0.00588132715315368,478,94,4898,3444,375,697.9473684210249
qft50 40 1 full code fidelity,4.5938888848181956e-10,0.09062659794395629,0.00010984939634802467,0.007443228144190699,0.006199630464351589,479,92,4898,3412,373,692.7894736841837
qft50 40 0 full code fidelity,5.160151565137984e-10,0.08619587539414537,0.00013088635385348062,0.007443228144190698,0.0061449771584568425,489,91,4898,3420,369,690.0526315789207
qft50 40 4 full code fidelity,6.015248066438221e-10,0.09819432413732991,0.00013023274012392488,0.007443228144190691,0.006319542628738977,463,90,4898,3404,367,686.5789473683948
qft50 40 5 full code fidelity,4.929289271752367e-10,0.08157186144027838,0.00012202693178873993,0.0074432281441906886,0.006653143792110622,500,92,4898,3362,369,683.9473684210274
qft50 40 6 full code fidelity,4.634631294284339e-10,0.08794155926129832,0.00011319906049202245,0.007443228144190688,0.006254849649739968,485,92,4898,3406,371,690.3684210526052
qft50 40 7 full code fidelity,4.443937070675154e-10,0.08075818212241156,0.00012325486609078389,0.007443228144190697,0.005998131198947231,502,92,4898,3434,373,695.1052631578674
qft50 40 8 full code fidelity,3.550682048246469e-10,0.08239373898667042,9.405843424667868e-05,0.007443228144190659,0.006155431422967322,498,94,4898,3414,375,694.7894736841836
