file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qaoa 31 28 full code fidelity,0.0011348774877789,0.1135578192100606,0.1053661274372884,0.15583934847947,0.6086306161901525,434,57,1858,476,119,156.47368421052707
qaoa 32 29 full code fidelity,0.0007160550144696,0.0977033525166432,0.0904457541728798,0.1376567981825582,0.5886417695737979,464,59,1982,492,123,161.73684210526395
qaoa 33 30 full code fidelity,0.0004450191980747,0.0836421079023767,0.0772504750942974,0.1211100425808208,0.5686859017221892,495,61,2110,508,127,167.00000000000082
qaoa 34 31 full code fidelity,0.0002724241855244,0.0712465030521374,0.0656507878651537,0.1061266859635712,0.5488043728316089,527,63,2242,524,131,172.2631578947377
qaoa 35 32 full code fidelity,0.0001642656451712,0.0603844642708832,0.0555142573557788,0.0926255929968038,0.5290369310676909,560,65,2378,540,135,177.52631578947458
qaoa 36 33 full code fidelity,9.756220435769532e-05,0.0509225288573139,0.0467083940206184,0.0805191817798224,0.5094215972771778,594,67,2518,556,139,182.78947368421143
qaoa 37 34 full code fidelity,5.7075516742391896e-05,0.0427285139754392,0.0391030960420908,0.0697155499374982,0.4899945627468312,629,69,2662,572,143,188.05263157894836
qaoa 38 35 full code fidelity,3.288903232364972e-05,0.0356737443677769,0.0325726552572274,0.0601204074182457,0.4707901002228521,665,71,2810,588,147,193.3157894736852
qaoa 39 36 full code fidelity,1.866744768738722e-05,0.0296348465982052,0.026997340853241,0.0516387980893346,0.4518404882983386,702,73,2962,604,151,198.5789473684221
qaoa 40 37 full code fidelity,1.043640685774792e-05,0.0244951301782598,0.0222645860678494,0.044176600076762,0.4331759491730731,740,75,3118,620,155,203.84210526315897
qaoa 41 38 full code fidelity,5.747101643472076e-06,0.0201455858210449,0.0182698116339966,0.0376418018992176,0.414824599690221,779,77,3278,636,159,209.10526315789585
qaoa 42 39 full code fidelity,3.1172969830862825e-06,0.0164855382271501,0.0149169255698944,0.0319455576602129,0.3968124154593417,819,79,3442,652,163,214.36842105263275
qaoa 43 40 full code fidelity,1.665476505112165e-06,0.0134229953989796,0.0121185423400955,0.0270030298059959,0.3791632077849613,860,81,3610,668,167,219.6315789473696
qaoa 44 41 full code fidelity,8.764547055618545e-07,0.0108747387548664,0.0097959656828037,0.0227340321937468,0.3618986130357285,902,83,3782,684,171,224.89473684210648
qaoa 45 42 full code fidelity,4.543083128240047e-07,0.0087661985849005,0.0078789788422293,0.019063489451223,0.3450380940112392,945,85,3958,700,175,230.15789473684336
qaoa 46 43 full code fidelity,2.319539293041705e-07,0.0070311580043747,0.0063054839152987,0.0159217308877877,0.3285989527927107,989,87,4138,716,179,235.42105263158024
qaoa 47 44 full code fidelity,1.1664932540735495e-07,0.0056113258776498,0.0050210288738907,0.0132446386086162,0.3125963544999536,1034,89,4322,732,183,240.68421052631712
qaoa 48 45 full code fidelity,5.778189482743259e-08,0.0044558155562944,0.0039782568953809,0.0109736700813461,0.2970433613210826,1080,91,4510,748,187,245.947368421054
qaoa 49 46 full code fidelity,2.8192265698597425e-08,0.0035205620277806,0.0031363082342951,0.0090557753144757,0.281950976133076,1127,93,4702,764,191,251.21052631579087
qaoa 50 47 full code fidelity,1.354866280130302e-08,0.0027677054964881,0.0024602002658129,0.0074432281441904,0.2673281949910524,1175,95,4898,780,195,256.4736842105277
