file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft 41 40 full code fidelity,4.73408504903476e-06,0.01640311053601442,0.018269811633996647,0.03764180189921771,0.4196675310601091,820,79,3278,628,157,206.4736842105274
qft 41 38 full code fidelity,5.747101643472076e-06,0.02014558582104495,0.018269811633996647,0.037641801899217696,0.41482459969022106,779,77,3278,636,159,209.10526315789585
qft 42 41 full code fidelity,2.5557254952202216e-06,0.013355880421984727,0.014916925569894402,0.0319455576602129,0.4015613325434987,861,81,3442,644,161,211.7368421052643
qft 42 39 full code fidelity,3.1172969830862825e-06,0.016485538227150185,0.014916925569894407,0.03194555766021291,0.39681241545934176,819,79,3442,652,163,214.36842105263273
qft 43 42 full code fidelity,1.3590127226966332e-06,0.010820365061092161,0.012118542340095562,0.027003029805995934,0.3838121589063783,903,83,3610,660,165,217.00000000000117
qft 43 40 full code fidelity,1.665476505112165e-06,0.013422995398979622,0.012118542340095559,0.027003029805995966,0.3791632077849613,860,81,3610,668,167,219.6315789473696
qft 44 43 full code fidelity,7.118092257276044e-07,0.008722367591976095,0.009795965682803725,0.022734032193746867,0.3664422165190585,946,85,3782,676,169,222.26315789473804
qft 44 41 full code fidelity,8.764547055618545e-07,0.010874738754866498,0.009795965682803725,0.022734032193746867,0.36189861303572857,902,83,3782,684,171,224.89473684210648
qft 45 44 full code fidelity,3.672265566386049e-07,0.006996002214352842,0.0078789788422293,0.019063489451223038,0.3494715365458883,990,87,3958,692,173,227.52631578947492
qft 45 42 full code fidelity,4.543083128240047e-07,0.00876619858490059,0.007878978842229305,0.019063489451223038,0.34503809401123925,945,85,3958,700,175,230.15789473684336
qft 46 45 full code fidelity,1.866098356200454e-07,0.005583269248261608,0.006305483915298798,0.015921730887787786,0.33291798485376156,1035,89,4138,708,177,232.7894736842118
qft 46 43 full code fidelity,2.319539293041705e-07,0.007031158004374719,0.006305483915298798,0.015921730887787786,0.32859895279271073,989,87,4138,716,179,235.42105263158024
qft 47 46 full code fidelity,9.340380443427108e-08,0.004433536478512969,0.005021028873890763,0.01324463860861627,0.31679728298331294,1081,91,4322,724,181,238.05263157894868
qft 47 44 full code fidelity,1.1664932540735494e-07,0.0056113258776498585,0.005021028873890765,0.01324463860861627,0.31259635449995365,1034,89,4322,732,183,240.68421052631712
qft 48 47 full code fidelity,4.6049380298992e-08,0.0035029592176417353,0.003978256895380927,0.01097367008134617,0.3011230395630924,1128,93,4510,740,185,243.31578947368556
qft 48 45 full code fidelity,5.778189482743259e-08,0.0044558155562944395,0.003978256895380925,0.010973670081346167,0.2970433613210826,1080,91,4510,748,187,245.947368421054
qft 49 48 full code fidelity,2.2362059857754476e-08,0.002753866969005742,0.0031363082342951293,0.009055775314475783,0.2859067914967545,1176,95,4702,756,189,248.57894736842243
qft 49 46 full code fidelity,2.8192265698597425e-08,0.0035205620277806386,0.003136308234295131,0.009055775314475783,0.281950976133076,1127,93,4702,764,191,251.21052631579087
qft 50 49 full code fidelity,1.0696167967946908e-08,0.0021541399421846517,0.002460200265812927,0.007443228144190481,0.2711580542108418,1225,97,4898,772,193,253.8421052631593
qft 50 47 full code fidelity,1.3548662801303019e-08,0.002767705496488183,0.002460200265812927,0.0074432281441904795,0.2673281949910524,1175,95,4898,780,195,256.4736842105277
