file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 21 full code fidelity,1.0772626074639485e-09,0.07196434741762828,8.382843250852063e-05,0.00747307563817434,0.023895354095263274,525,96,4894,2673,283,452.5263157894732
qft50 22 full code fidelity,1.9175899507303126e-09,0.06348840406243196,0.00015673473565025432,0.007654690938069108,0.02517493852086,550,92,4870,2645,277,442.7894736842101
qft50 23 full code fidelity,2.5032773274441955e-09,0.05601075525639041,0.00022815479573921107,0.007747147092008775,0.025285184874974383,575,90,4858,2644,275,442.157894736842
qft50 24 full code fidelity,1.373995195401892e-09,0.04941382211003857,0.0001567347356502543,0.007518071446027494,0.023597449334193728,600,94,4888,2690,281,450.7368421052626
qft50 25 full code fidelity,1.668604834315822e-09,0.04359387414694706,0.0002013143901862979,0.007639389210883912,0.02488826226335326,625,93,4872,2649,277,446.05263157894694
qft50 26 full code fidelity,1.4466607853069604e-09,0.03845939824099909,0.00020131439018629776,0.007563338176165234,0.024704489579698327,650,94,4882,2655,280,447.8947368421049
qft50 27 full code fidelity,1.8659975572635056e-09,0.03392965965983892,0.0002930482728143362,0.007639389210883913,0.024565961364177134,675,92,4872,2666,274,445.210526315789
qft50 28 full code fidelity,1.386506851389627e-09,0.02993343258827323,0.00025857372029207344,0.007593667313783531,0.023590087275376193,700,94,4878,2691,281,451.4736842105257
qft50 29 full code fidelity,1.3454485790443725e-09,0.026407880170317977,0.00029304827281433635,0.007548219063151082,0.023032967879568583,725,94,4884,2709,279,453.526315789473
qft50 30 full code fidelity,1.395969742541356e-09,0.02329756645962077,0.00033211917321861753,0.0075331301732438115,0.02394947654046791,750,94,4886,2681,276,450.1052631578943
qft50 31 full code fidelity,1.4489172447327448e-09,0.020553584742122478,0.0003763992333416757,0.007533130173243807,0.024861756070101892,775,94,4886,2644,281,448.1052631578943
qft50 32 full code fidelity,1.2384719382792411e-09,0.01813278852466406,0.0003763992333416757,0.007488044238607311,0.02423284711638425,800,95,4892,2663,277,450.4210526315787
qft50 33 full code fidelity,1.4390446539388935e-09,0.015997113097568353,0.0004834574914896761,0.007578487572823286,0.024552279426535338,825,94,4880,2658,279,448.5789473684206
qft50 34 full code fidelity,1.4408779377591812e-09,0.014112977003416212,0.0005479148565452424,0.0075633381761652015,0.024636667495407598,850,94,4882,2653,273,447.9999999999997
qft50 35 full code fidelity,1.229127606856594e-09,0.01245075400068471,0.000547914856545242,0.007488044238607292,0.02406134182408036,875,95,4892,2670,278,451.631578947368
qft50 36 full code fidelity,1.2726681078127839e-09,0.01098430721937981,0.0006209660524609016,0.007488044238607311,0.024917601158379724,900,95,4892,2644,270,448.36842105263116
qft50 37 full code fidelity,9.899186825045364e-10,0.009690578183705525,0.000547914856545242,0.007443228144190606,0.02504813663536567,925,97,4898,2630,276,450.99999999999955
qft50 38 full code fidelity,1.095028480311851e-09,0.008549224239543043,0.0007037568587575526,0.007473075638174324,0.02435435812252377,950,96,4894,2652,276,451.7894736842101
qft50 39 full code fidelity,1.008469657915382e-09,0.007542298685633446,0.0007037568587575526,0.0074432281441905905,0.02552555170293658,975,97,4898,2617,273,449.1578947368419
qft50 40 full code fidelity,1.278993620601253e-09,0.006653968578831963,0.0009039245976485056,0.007473075638174313,0.028454833584171727,1000,96,4894,2535,264,438.5263157894738
qft50 41 full code fidelity,1.040511031682362e-09,0.005870265776190818,0.0009039245976485061,0.007443228144190602,0.02634482931699427,1025,97,4898,2597,266,446.21052631578937
qft50 42 full code fidelity,1.2033492550900281e-09,0.005178867299245101,0.0011610255275899225,0.007473075638174283,0.026780320101587134,1050,96,4894,2580,268,443.94736842105243
qft50 43 full code fidelity,1.107557156533691e-09,0.004568901566939615,0.0011610255275899212,0.0074432281441905845,0.028051187196575074,1075,97,4898,2537,265,441.21052631578976
qft50 44 full code fidelity,1.2329150462421708e-09,0.004030777450394626,0.001315820204656776,0.007443228144190588,0.031231040298218323,1100,97,4898,2457,256,432.10526315789485
qft50 45 full code fidelity,1.5156646939258725e-09,0.0035560334615596973,0.001690075534286064,0.007473075638174289,0.03374673820568284,1125,96,4894,2402,248,424.6842105263162
qft50 46 full code fidelity,1.4116918041049186e-09,0.003137204704391262,0.0016900755342860638,0.007443228144190592,0.03577087716750131,1150,97,4898,2353,242,421.26315789473756
qft50 47 full code fidelity,1.545542494172462e-09,0.002767705496488182,0.0019154062357491619,0.0074432281441905845,0.03916867191836295,1175,97,4898,2280,233,413.42105263157976
qft50 48 full code fidelity,1.945617464074841e-09,0.0024417258155225363,0.0021707793370883697,0.0074432281441905715,0.04931551253861326,1200,97,4898,2104,212,394.2105263157906
qft50 49 full code fidelity,2.3964750694688083e-09,0.0021541399421846517,0.002460200265812927,0.007443228144190558,0.06075292747358368,1225,97,4898,1942,193,377.00000000000136
