file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 15 4 full code fidelity,0.008912233484578203,1,1,1,0.08618787113701332,0.10340472930826168,0.9913908228926032,0,0,2450,1421,172,1249,288.9473684210551,140.36842105263116,148.57894736842383,34.17775460078729
qft50 15 5 full code fidelity,0.008874061076186525,1,1,1,0.08618787113701312,0.10296183162569827,0.9915926135032742,0,0,2450,1429,168,1261,287.0000000000024,137.05263157894697,149.94736842105544,34.009545936042734
qft50 15 1 full code fidelity,0.009044273915708986,1,1,1,0.08618787113701325,0.10493673641539729,0.9916402353579645,0,0,2450,1418,167,1251,285.52631578947614,136.31578947368382,149.21052631579226,34.058458340138074
qft50 15 0 full code fidelity,0.008326130292537568,1,1,1,0.08618787113701319,0.09660443149015116,0.9911397956855403,0,0,2450,1462,177,1285,298.1578947368445,144.47368421052587,153.68421052631868,34.244528633133704
qft50 15 9 full code fidelity,0.009255947797166543,1,1,1,0.0861878711370131,0.10739269545772094,0.9918404112269342,0,0,2450,1409,163,1246,281.3157894736868,133.052631578947,148.26315789473958,33.93279120136732
qft50 15 8 full code fidelity,0.009062971511261283,1,1,1,0.08618787113701341,0.10515367640133283,0.9917435527758521,0,0,2450,1420,165,1255,284.1052631578973,134.57894736842067,149.52631578947646,33.96878023983665
qft50 15 6 full code fidelity,0.008120788682881413,1,1,1,0.08618787113701322,0.09422194301529692,0.9912907349581183,0,0,2450,1487,174,1313,298.6842105263182,141.99999999999957,156.68421052631874,34.02841742917866
qft50 15 7 full code fidelity,0.00884330290998543,1,1,1,0.08618787113701298,0.10260495813763885,0.9914925255687893,0,0,2450,1430,170,1260,288.8421052631603,138.68421052631538,150.1578947368449,34.097322070325426
qft50 15 2 full code fidelity,0.008629164080905785,1,1,1,0.08618787113701336,0.10012039939109244,0.9915401474234797,0,0,2450,1449,169,1280,290.6842105263183,137.94736842105223,152.73684210526605,34.01079774644427
qft50 15 3 full code fidelity,0.008045862536374095,1,1,1,0.08618787113701329,0.09335260785805403,0.99133997155451,0,0,2450,1495,173,1322,299.1578947368445,141.21052631578905,157.94736842105561,33.98359818315679
qft50 20 3 full code fidelity,0.007738728107805488,1,1,1,0.08618787113701336,0.0897890620305865,0.9910397077510555,0,0,2450,1514,179,1335,305.52631578947603,146.10526315789429,159.421052631582,34.09417487080089
qft50 20 2 full code fidelity,0.007741203661461639,1,1,1,0.08618787113701352,0.08981778479196206,0.9911938765070362,0,0,2450,1519,176,1343,304.1052631578971,143.52631578947324,160.57894736842414,33.99567945170597
qft50 20 1 full code fidelity,0.0079055488008741,1,1,1,0.08618787113701337,0.09172460923540625,0.9914925255687893,0,0,2450,1514,170,1344,299.6315789473708,138.68421052631538,160.9473684210557,33.849891731364934
qft50 20 0 full code fidelity,0.007893151401207181,1,1,1,0.08618787113701333,0.09158076765417951,0.9911446399106445,0,0,2450,1504,177,1327,303.05263157894973,144.31578947368376,158.7368421052662,34.08485459733159
