file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 25 3 full code fidelity,3.940719730989964e-07,1,0.19318370215794678,9.644255366101301e-05,0.08618787113701264,0.24540884347868094,0.990694205128963,328,87,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 25 6 full code fidelity,7.598026304233144e-07,1,0.21570623976979014,0.00016151408575667937,0.08618787113701265,0.25303554194555034,0.9908976104813354,306,82,2450,716,179,537,216.6842105263167,150.73684210526278,65.94736842105294,40.81047727262439
qft50 25 7 full code fidelity,3.450377852053796e-07,1,0.1828202812824891,8.991456000293616e-05,0.08618787113701273,0.24353764805392344,0.9906433537908699,339,88,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 30 4 full code fidelity,3.043668155755505e-07,1,0.14811319969530842,9.790193491539309e-05,0.08618787113701258,0.24353764805392344,0.9906433537908699,381,89,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 30 5 full code fidelity,3.0674006498751873e-07,1,0.1620982441899555,8.946554916892141e-05,0.0861878711370127,0.24540884347868094,0.990694205128963,363,89,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 30 2 full code fidelity,3.4760368172669193e-07,1,0.15035730121053856,0.00010930083592501176,0.08618787113701265,0.24540884347868094,0.990694205128963,378,88,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 30 3 full code fidelity,5.868908176851302e-07,1,0.17563417245259197,0.00015439835960910796,0.08618787113701262,0.25110737055520577,0.9908467591432423,347,84,2450,720,180,540,217.89473684210617,151.57894736842067,66.31578947368453,40.8104772726244
qft50 30 6 full code fidelity,3.940496958604861e-07,1,0.1846622876013124,0.00010088728223560167,0.08618787113701258,0.24540884347868094,0.990694205128963,337,87,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 30 7 full code fidelity,3.5034005945171743e-07,1,0.17475600159032903,9.405843424667865e-05,0.08618787113701266,0.24729412632700615,0.9907450564670561,348,88,2450,728,182,546,220.31578947368513,153.26315789473645,67.05263157894771,40.81047727262439
qft50 30 8 full code fidelity,3.020779781976371e-07,1,0.16128775296900572,8.991456000293608e-05,0.08618787113701273,0.24168043691963617,0.9905925024527767,364,89,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 30 9 full code fidelity,5.138370289358645e-07,1,0.15888051309497406,0.00015058153692335338,0.08618787113701251,0.2491936004766358,0.9907959078051491,367,85,2450,724,181,543,219.10526315789565,152.42105263157856,66.68421052631612,40.81047727262439
qft50 30 0 full code fidelity,3.909911074094647e-07,1,0.16538114245489308,0.00011263377268369047,0.0861878711370126,0.24353764805392344,0.9906433537908699,359,87,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 30 1 full code fidelity,3.9398534646756574e-07,1,0.16209824418995547,0.00011491200338522056,0.08618787113701275,0.24540884347868094,0.990694205128963,363,87,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 35 0 full code fidelity,2.705681029276735e-07,1,0.1255322834371622,0.00010190249217885879,0.08618787113701268,0.24540884347868094,0.990694205128963,414,90,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 35 1 full code fidelity,2.6239979877465846e-07,1,0.12242520289863415,0.00010448543662098625,0.0861878711370127,0.23800755868196194,0.9904907997765906,419,90,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 35 2 full code fidelity,2.685337464337151e-07,1,0.1366982818702115,9.35887299406593e-05,0.08618787113701268,0.24353764805392344,0.9906433537908699,397,90,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
